question_id,question,difficulty,generation_time_formatted,generation_time_seconds
540,ชื่อของโพสต์ที่ csgillespie เป็นเจ้าของและได้รับความนิยมสูงสุดคืออะไร?,simple,5.41 วินาที,5.408100128173828
541,ชื่อที่แสดงของผู้ใช้ซึ่งเป็นเจ้าของโพสต์ที่มีค่าที่สุดคืออะไร?,simple,2.90 วินาที,2.902306079864502
542,จำนวนความคิดเห็นทั้งหมดของโพสต์ทั้งหมดที่ csgillespie เป็นเจ้าของคือเท่าใด,simple,4.35 วินาที,4.345706939697266
543,สำหรับโพสต์ที่มีคนตอบ csgillespie เยอะที่สุด ได้กี่คำตอบคะ?,simple,7.65 วินาที,7.649046182632446
544,"ชื่อที่แสดงของผู้ใช้ที่แก้ไขโพสต์ครั้งล่าสุด ""ตัวอย่างการสอน: ความสัมพันธ์ไม่ได้หมายถึงสาเหตุ"" คืออะไร?",moderate,4.61 วินาที,4.608079195022583
545,ในบรรดาโพสต์ที่ csgillespie เป็นเจ้าของ มีกี่โพสต์ที่เป็นรูท?,simple,4.88 วินาที,4.8834428787231445
546,โปรดระบุชื่อที่แสดงของผู้ใช้ทั้งหมดที่เป็นเจ้าของโพสต์ที่เสร็จสมบูรณ์แล้ว,simple,3.55 วินาที,3.552398204803467
547,ในบรรดาโพสต์ที่เป็นของผู้ใช้รุ่นเก่า มีกี่โพสต์ที่มีคะแนนเกิน 19?,simple,6.00 วินาที,6.003673791885376
548,"เจ้าของกระทู้ ""เชิญชวนนักบวชจากผู้เชี่ยวชาญ"" อยู่ที่ไหน?",simple,6.37 วินาที,6.369876861572266
549,"แท็ก ""bayesian"" คัดลอกมาจากโพสต์ใด กรุณาให้เนื้อหาของโพสต์",simple,7.58 วินาที,7.579326868057251
550,แท็กที่ได้รับความนิยมมากที่สุดคัดลอกมาจากโพสต์ใด? กรุณาให้เนื้อหาของโพสต์,simple,7.49 วินาที,7.4897871017456055
551,ผู้ใช้ csgillespie ได้รับตรากี่เหรียญ?,simple,4.20 วินาที,4.197628736495972
552,กรุณาระบุชื่อเหรียญตราที่ได้รับจาก csgillespie,simple,4.11 วินาที,4.110118865966797
553,ในบรรดาเหรียญตราที่ csgillespie ได้รับ ในปี 2554 มีกี่เหรียญ?,simple,7.42 วินาที,7.418525218963623
554,ชื่อที่แสดงของผู้ใช้ที่ได้รับตราสัญลักษณ์มากที่สุดคืออะไร?,simple,6.26 วินาที,6.256709098815918
555,คะแนนเฉลี่ยของโพสต์ที่ผู้ใช้ csgillespie เป็นเจ้าของคือเท่าใด?,simple,5.30 วินาที,5.304762840270996
556,จำนวนป้ายโดยเฉลี่ยที่ผู้ใช้ได้รับจากการดูมากกว่า 200 ครั้งคือเท่าใด,simple,6.58 วินาที,6.583247900009155
557,ในบรรดาโพสต์ที่มีคะแนนมากกว่า 5 มีผู้ใช้ที่มีอายุมากกว่าเป็นเจ้าของกี่เปอร์เซ็นต์,moderate,10.17 วินาที,10.172120094299316
558,ผู้ใช้หมายเลข 58 โหวตไปกี่คะแนนในวันที่ 7/2010/19,simple,5.71 วินาที,5.712398290634155
559,ระบุวันที่สร้างจำนวนคะแนนเสียงสูงสุด,simple,2.62 วินาที,2.6234660148620605
560,"มอบป้ายจำนวน ""การฟื้นฟู""",simple,3.80 วินาที,3.8018407821655273
561,โพสต์ที่มีคะแนนความคิดเห็นสูงสุดมีชื่อว่าอะไร,simple,3.47 วินาที,3.4744040966033936
562,โพสที่มียอดวิว 1910 คอมเมนต์ได้กี่คอมเมนท์?,simple,3.04 วินาที,3.039000988006592
563,ผู้ใช้หมายเลข 3025 แสดงความคิดเห็นเมื่อเวลา 20:29:39 น. วันที่ 23/4/2557 ในโพสต์หนึ่ง โพสต์นั้นได้รับรายการโปรดจำนวนเท่าใด,moderate,11.16 วินาที,11.16431212425232
564,ระบุข้อความแสดงความคิดเห็นเพียงข้อความเดียวในโพสต์ด้วยรหัสผู้ปกครอง 107829,simple,5.58 วินาที,5.58245587348938
565,ผู้ใช้หมายเลข 23853 แสดงความคิดเห็นต่อโพสต์เมื่อเวลา 9:08:18 น. ของวันที่ 7/7/2556 ว่าโพสต์นั้นเสร็จสิ้นดีแล้วหรือยัง?,moderate,8.18 วินาที,8.184599161148071
566,สำหรับผู้ใช้เจ้าของโพสต์หมายเลข 65041 คะแนนชื่อเสียงของเขา/เธอคืออะไร?,simple,4.74 วินาที,4.738018989562988
567,"สำหรับผู้ใช้ที่มีชื่อที่แสดงว่า ""ติอาโก ปาสควาลินี"" เป็นเจ้าของโพสต์จำนวนเท่าใด",simple,7.08 วินาที,7.0838329792022705
568,ระบุชื่อที่แสดงของผู้ใช้ที่โหวตหมายเลข 6347,simple,4.26 วินาที,4.256691932678223
569,ระบุจำนวนคะแนนโหวตสำหรับโพสต์เกี่ยวกับการแสดงข้อมูลเป็นภาพ,simple,8.46 วินาที,8.458616733551025
570,"สำหรับผู้ใช้ที่มีชื่อที่แสดงเป็น ""DatEpicCoderGuyWhoPrograms"" ป้ายสถานะของเขา/เธอคืออะไร?",simple,5.98 วินาที,5.980129957199097
571,สำหรับผู้ใช้หมายเลข 24 จำนวนโพสต์ของเขา/เธอเทียบกับคะแนนโหวตของเขา/เธอมีกี่ครั้ง?,moderate,5.71 วินาที,5.712447881698608
572,โพสต์ชื่อ 'การรวม Weka และ/หรือ RapidMiner เข้ากับ Informatica PowerCenter/Developer' ได้รับการดูกี่ครั้ง,moderate,6.15 วินาที,6.154651165008545
573,เขียนเนื้อหาความคิดเห็นด้วยคะแนน 17,simple,3.34 วินาที,3.3433048725128174
574,ผู้ใช้คนใดมี URL ของเว็บไซต์อยู่ที่ 'http://stackoverflow.com',simple,3.33 วินาที,3.325212001800537
575,ชื่อตราสัญลักษณ์ที่ผู้ใช้ 'SilentGhost' ได้รับคืออะไร,simple,3.97 วินาที,3.966911792755127
576,ตั้งชื่อผู้ใช้ที่แสดงความคิดเห็นว่า 'ขอบคุณ user93!',simple,3.90 วินาที,3.904688835144043
577,เขียนความคิดเห็นทั้งหมดโดยผู้ใช้ 'A Lion',simple,3.42 วินาที,3.416152000427246
578,ผู้ใช้รายใดที่สร้างโพสต์ในหัวข้อ 'ทำความเข้าใจว่า Dassault iSight กำลังทำอะไรอยู่' และชื่อเสียงของผู้ใช้มากน้อยเพียงใด?,moderate,9.11 วินาที,9.108699321746826
579,เขียนความคิดเห็นทั้งหมดในโพสต์ชื่อ 'การเพิ่มประสิทธิภาพอย่างอ่อนโยนแตกต่างจาก AdaBoost อย่างไร',simple,6.99 วินาที,6.992717266082764
580,ตั้งชื่อผู้ใช้ 10 คนด้วยชื่อตราสัญลักษณ์ 'เนโครแมนเซอร์',simple,6.75 วินาที,6.750319957733154
581,ใครคือบรรณาธิการของโพสต์ชื่อ 'เครื่องมือโอเพ่นซอร์สสำหรับการแสดงภาพข้อมูลหลายมิติ',moderate,6.39 วินาที,6.39343786239624
582,รายชื่อหัวข้อกระทู้ที่แก้ไขโดย Vebjorn Ljosa,simple,9.22 วินาที,9.223369121551514
583,คะแนนรวมของโพสต์ที่แก้ไขโดย Yevgeny และรวม URL เว็บไซต์ของผู้ใช้คือเท่าใด,simple,7.94 วินาที,7.938967943191528
584,เขียนความคิดเห็นทั้งหมดโดยผู้ใช้ที่แก้ไขโพสต์ชื่อ 'ทำไมต้องยกกำลังสองส่วนต่างแทนที่จะเอาค่าสัมบูรณ์เป็นส่วนเบี่ยงเบนมาตรฐาน',moderate,8.61 วินาที,8.610846996307373
585,ค่าหัวรวมของโพสต์ชื่อ 'ข้อมูล' คือเท่าไร,simple,2.76 วินาที,2.7607762813568115
586,ผู้ใช้รายใดที่เพิ่มเงินรางวัล 50 ในชื่อโพสต์ที่กล่าวถึงความแปรปรวน,challenging,10.46 วินาที,10.463177919387817
587,คำนวณจำนวนการดูเฉลี่ยของแต่ละโพสต์ที่แท็กเป็น 'อารมณ์ขัน' และระบุชื่อและความคิดเห็นของแต่ละโพสต์,moderate,10.90 วินาที,10.902849197387695
588,ระบุจำนวนความคิดเห็นทั้งหมดที่โพสต์โดย ID ผู้ใช้ 13,simple,2.53 วินาที,2.5279018878936768
589,ID ผู้ใช้ใดมีชื่อเสียงสูงสุด?,simple,2.51 วินาที,2.512392997741699
590,ID ผู้ใช้ใดที่มีการดูต่ำที่สุด?,simple,2.64 วินาที,2.6426022052764893
591,มีผู้ใช้กี่รายที่ได้รับตราสัญลักษณ์ผู้สนับสนุนในช่วงปี 2554,simple,5.65 วินาที,5.649419069290161
592,มีผู้ใช้กี่คนที่ได้รับรางวัลมากกว่า 5 ตรา?,simple,2.73 วินาที,2.7255899906158447
593,ผู้ใช้จากนิวยอร์กมีตราสัญลักษณ์ครูและผู้สนับสนุนกี่คน,simple,8.66 วินาที,8.658782005310059
594,ผู้ใช้คนไหนสร้างโพสต์ ID 1 และชื่อเสียงของผู้ใช้รายนี้คืออะไร?,simple,6.69 วินาที,6.690185785293579
595,"ผู้ใช้รายใดที่มีประวัติโพสต์เพียงรายการเดียวต่อโพสต์และมีการดูอย่างน้อย 1,000 ครั้ง",moderate,7.67 วินาที,7.669217109680176
596,ผู้ใช้คนไหนโพสต์คอมเม้นท์มากที่สุด แสดงรายการตราผู้ใช้?,simple,5.48 วินาที,5.483909845352173
597,ผู้ใช้จากอินเดียมีป้ายครูกี่คน,simple,9.63 วินาที,9.633257150650024
598,ตราสัญลักษณ์นักเรียนที่มอบให้ระหว่างปี 2553 และ 2554 ต่างกันกี่เปอร์เซ็นต์,challenging,12.77 วินาที,12.765493154525757
599,ID ประเภทประวัติการโพสต์สำหรับ ID โพสต์ 3720 คืออะไร และมีผู้ใช้ที่ไม่ซ้ำกันกี่คนที่แสดงความคิดเห็นในโพสต์,simple,8.89 วินาที,8.889766931533813
600,แสดงรายการโพสต์ทั้งหมดที่เกี่ยวข้องกับโพสต์ ID 61217 และความนิยมของโพสต์นี้คืออะไร?,simple,8.08 วินาที,8.076170921325684
601,คะแนนและรหัสประเภทลิงก์สำหรับโพสต์ ID 395 คืออะไร?,simple,4.98 วินาที,4.981709957122803
602,แสดงรายการ ID โพสต์ทั้งหมดที่มีคะแนนมากกว่า 60 และระบุ ID ผู้ใช้ทั้งหมดที่สร้างโพสต์เหล่านี้,simple,4.85 วินาที,4.846553087234497
603,ผลรวมของจำนวนรายการโปรดที่ได้รับจากผู้ใช้ ID 686 ในปี 2554 เป็นเท่าใด,simple,5.97 วินาที,5.971171855926514
604,ค่าเฉลี่ยของการโหวตขึ้นและอายุผู้ใช้เฉลี่ยสำหรับผู้ใช้ที่สร้างโพสต์มากกว่า 10 โพสต์คือเท่าใด,moderate,8.90 วินาที,8.89686107635498
605,"มีผู้ใช้กี่รายที่ได้รับป้าย ""ผู้ประกาศ""",simple,3.27 วินาที,3.2694480419158936
606,รายชื่อเหรียญตราที่ผู้ใช้ได้รับเมื่อ 19/7/2553 19:39:08 น.,simple,5.28 วินาที,5.2776780128479
607,มีความคิดเห็นเชิงบวกกี่รายการในรายการ?,simple,2.46 วินาที,2.4579362869262695
608,ระบุเนื้อหาโดยละเอียดของความเห็นที่ถูกตั้งไว้เมื่อ 19/07/2553 เวลา 19:25:47 น.,simple,5.35 วินาที,5.353086948394775
609,มีกี่โพสต์ที่มีคะแนน 10 ในรายการ?,simple,2.45 วินาที,2.4497721195220947
610,ชื่อของเหรียญตราที่ผู้ใช้ที่มีชื่อเสียงสูงสุดได้รับคืออะไร?,simple,6.02 วินาที,6.015330791473389
611,กล่าวถึงชื่อเสียงของผู้ใช้ที่ได้รับตราเมื่อ 19/07/2553 เวลา 19:39:08 น.,simple,9.26 วินาที,9.259806871414185
612,"ชื่อของตราสัญลักษณ์ที่ผู้ใช้ซึ่งมีชื่อที่แสดงคือ ""ปิแอร์"" ได้รับคืออะไร",simple,5.71 วินาที,5.708781957626343
613,ระบุวันที่ที่ผู้ใช้ที่อยู่ในโรเชสเตอร์ รัฐนิวยอร์ก ได้รับป้ายสถานะของตน,simple,7.43 วินาที,7.430923700332642
614,"ในบรรดาผู้ใช้ที่ได้รับป้าย ""ครู"" ให้คำนวณเปอร์เซ็นต์ของผู้ใช้",simple,8.54 วินาที,8.539631843566895
615,"ในบรรดาผู้ใช้ที่ได้รับป้าย ""Organizer"" ให้คำนวณเปอร์เซ็นต์ของผู้ใช้ที่เป็นวัยรุ่น",moderate,11.81 วินาที,11.805460929870605
616,คะแนนความคิดเห็นของโพสต์เมื่อ 19/7/2553 เป็นเท่าใด 19:19:56 น.,simple,5.46 วินาที,5.459702014923096
617,เนื้อหาโดยละเอียดของความคิดเห็นของโพสต์เมื่อวันที่ 19/7/2553 เวลา 19:37:33 น. คืออะไร?,simple,5.45 วินาที,5.450766086578369
618,ระบุอายุของผู้ใช้ที่อยู่ในเวียนนา ประเทศออสเตรีย ที่ได้รับป้ายสถานะ,simple,5.34 วินาที,5.335134029388428
619,มีผู้ใหญ่กี่คนที่ได้รับตรา Supporter?,simple,7.74 วินาที,7.7447850704193115
620,ระบุยอดเข้าชมผู้ใช้ที่ได้รับตราสัญลักษณ์ เมื่อวันที่ 19/07/2553 เวลา 19:39:08 น.,simple,9.88 วินาที,9.876168012619019
621,ชื่อของเหรียญตราที่ผู้ใช้ที่มีชื่อเสียงต่ำที่สุดได้รับคืออะไร?,simple,6.06 วินาที,6.06345796585083
622,"ระบุชื่อตราสัญลักษณ์ที่ผู้ใช้ซึ่งมีชื่อที่แสดงเป็น ""Sharpie"" ได้รับ",simple,5.13 วินาที,5.128465890884399
623,"มีผู้เฒ่ากี่คนที่ได้รับตรา ""ผู้สนับสนุน""?",simple,3.35 วินาที,3.3466880321502686
624,ผู้ใช้ชื่ออะไร ID 30 คืออะไร?,simple,2.49 วินาที,2.4869890213012695
625,มีผู้ใช้งานจากนิวยอร์กกี่คน?,simple,2.65 วินาที,2.6526601314544678
626,ในปี 2553 มีการลงคะแนนเสียงจำนวนเท่าใด,simple,6.21 วินาที,6.211634874343872
627,ผู้ใช้ที่เป็นผู้ใหญ่มีกี่คน?,simple,2.56 วินาที,2.5569300651550293
628,ผู้ใช้รายใดมีจำนวนการดูสูงสุด?,simple,3.65 วินาที,3.6450917720794678
629,คำนวณอัตราส่วนคะแนนเสียงในปี 2553 และ 2554,simple,10.37 วินาที,10.369461059570312
630,แท็กชื่ออะไรที่ใช้โดย John Salvatier's,simple,8.82 วินาที,8.82161808013916
631,Daniel Vassallo สร้างโพสต์จำนวนเท่าใด,simple,2.92 วินาที,2.919862985610962
632,ฮาร์ลานทำคะแนนได้กี่คะแนน?,simple,2.98 วินาที,2.97719407081604
633,โพสต์ใดโดย slashnick มีคำตอบมากที่สุด? ระบุรหัสโพสต์,moderate,6.12 วินาที,6.117765188217163
634,ในบรรดาโพสต์ของ Harvey Motulsky และ Noah Snyder โพสต์ใดได้รับความนิยมมากกว่า,challenging,7.31 วินาที,7.305579900741577
635,มีกี่โพสต์ของ Matt Parker ที่มีคะแนนโหวตมากกว่า 4 ครั้ง,moderate,3.77 วินาที,3.7668800354003906
636,Neil McGuigan ได้รับความคิดเห็นเชิงลบจำนวนเท่าใดในโพสต์ของเขา,simple,5.77 วินาที,5.765921115875244
637,ระบุแท็กทั้งหมดที่ Mark Meckes ใช้ในโพสต์ของเขาที่ไม่มีความคิดเห็น,moderate,7.86 วินาที,7.8581318855285645
638,ระบุรายชื่อผู้ใช้ทั้งหมดที่ได้รับป้าย Organizer,simple,4.84 วินาที,4.844982147216797
639,จากโพสต์ที่โพสต์โดยชุมชน ให้คำนวณเปอร์เซ็นต์ของโพสต์ที่ใช้ภาษา R,challenging,8.00 วินาที,7.996652126312256
640,คำนวณส่วนต่างของจำนวนการดูจากโพสต์ที่โพสต์โดย Mornington และจำนวนการดูจากโพสต์ที่โพสต์โดย Amos,moderate,7.29 วินาที,7.292112112045288
641,มีผู้ใช้กี่รายที่ได้รับป้ายผู้แสดงความคิดเห็นในปี 2014,simple,6.05 วินาที,6.04941201210022
642,มีกี่โพสต์ถูกสร้างขึ้นในวันที่ 21 กรกฎาคม 2010?,simple,4.53 วินาที,4.532110929489136
643,ชื่อที่แสดงและอายุของผู้ใช้ที่มียอดดูสูงสุดคือข้อใด,simple,3.64 วินาที,3.6394271850585938
644,"ระบุวันที่แก้ไขล่าสุดและ ID ผู้ใช้แก้ไขล่าสุดสำหรับโพสต์ ""การตรวจจับใบหน้าที่กำหนดในฐานข้อมูลภาพใบหน้า""",simple,6.09 วินาที,6.091843128204346
645,ผู้ใช้ ID 13 แสดงความคิดเห็นเชิงลบจำนวนเท่าใด,simple,4.16 วินาที,4.163754940032959
646,อธิบายชื่อโพสต์ซึ่งมีความคิดเห็นเชิงบวกและแสดงชื่อของผู้ใช้ที่โพสต์ความคิดเห็นเหล่านั้น,simple,7.96 วินาที,7.957226037979126
647,ระบุชื่อป้ายสถานะที่ได้รับในปี 2011 สำหรับผู้ใช้ที่มีตำแหน่งอยู่ในขั้วโลกเหนือ,simple,12.55 วินาที,12.546347856521606
648,ระบุชื่อที่แสดงของผู้ใช้และ URL เว็บไซต์ที่มีอยู่ของโพสต์ที่มีจำนวนรายการโปรดมากกว่า 150 รายการ,simple,3.66 วินาที,3.6640572547912598
649,"อธิบายจำนวนประวัติโพสต์และวันที่แก้ไขล่าสุดของชื่อโพสต์ ""ตำราสถิติแบบเบย์เบื้องต้นที่ดีที่สุดคืออะไร""",simple,9.63 วินาที,9.632796049118042
650,อธิบายวันที่และตำแหน่งที่เข้าถึงล่าสุดของผู้ใช้ที่ได้รับป้ายค่าผิดปกติ,simple,6.80 วินาที,6.795681953430176
651,"ระบุชื่อโพสต์ที่เกี่ยวข้องของ ""จะทราบได้อย่างไรว่ามีบางอย่างเกิดขึ้นในชุดข้อมูลที่ตรวจสอบค่าเมื่อเวลาผ่านไป""",simple,10.29 วินาที,10.28647494316101
652,ระบุรหัสโพสต์และชื่อป้ายของผู้ใช้ซามูเอลในปี 2013,moderate,10.84 วินาที,10.836114883422852
653,ชื่อที่แสดงของเจ้าของโพสต์ยอดนิยมคืออะไร?,simple,2.80 วินาที,2.8049347400665283
654,กล่าวถึงชื่อที่แสดงและตำแหน่งของผู้ใช้ที่เป็นเจ้าของโพสต์ที่ตัดตอนมาพร้อมแท็กการทดสอบสมมติฐาน,moderate,8.68 วินาที,8.675479888916016
655,"เขียนชื่อโพสต์ที่เกี่ยวข้องและรหัสประเภทลิงก์ของโพสต์ ""คะแนนองค์ประกอบหลักคืออะไร""",simple,9.52 วินาที,9.523303031921387
656,อธิบายชื่อที่แสดงของ ID ผู้ปกครองสำหรับโพสต์ย่อยที่มีคะแนนสูงสุด,simple,6.48 วินาที,6.4849841594696045
657,ภายใต้ประเภทการโหวต 8 ให้ระบุชื่อที่แสดงและ URL เว็บไซต์ของผู้ใช้ที่ได้รับเงินรางวัลสูงสุด,moderate,7.24 วินาที,7.240538835525513
658,5 อันดับกระทู้ที่ได้รับความนิยมสูงสุดมีชื่อว่าอะไร?,simple,2.66 วินาที,2.658257246017456
659,"มีกี่แท็กที่มีจำนวนโพสต์ระหว่าง 5,000 ถึง 7,000?",simple,4.06 วินาที,4.063529968261719
660,ID ผู้ใช้ของเจ้าของโพสต์ที่มีค่าที่สุดคืออะไร?,simple,3.36 วินาที,3.3558967113494873
661,ผู้ใช้ที่มีอิทธิพลมากที่สุดอายุเท่าไหร่?,simple,2.51 วินาที,2.507194995880127
662,มีกี่โพสต์ที่มีการโหวตที่สร้างขึ้นในปี 2554 ที่มีค่าหัว 50,simple,8.40 วินาที,8.39784288406372
663,ID ของผู้ใช้ที่อายุน้อยที่สุดคืออะไร?,simple,2.51 วินาที,2.51436185836792
664,คะแนนรวมของโพสต์เมื่อ 2010-07-19 เป็นเท่าใด?,simple,4.90 วินาที,4.904862880706787
665,จำนวนลิงก์เฉลี่ยต่อเดือนที่สร้างขึ้นในปี 2010 สำหรับโพสต์ที่มีคำตอบไม่เกิน 2 คำตอบคือเท่าใด,moderate,9.22 วินาที,9.215606927871704
666,ในบรรดาโพสต์ที่ได้รับการโหวตโดยผู้ใช้ 1465 id ของโพสต์ที่มีค่าที่สุดคืออะไร?,simple,4.31 วินาที,4.306633949279785
667,ชื่อเรื่องของโพสต์ที่มีลิงก์โพสต์เก่าที่สุดคืออะไร?,simple,6.28 วินาที,6.279989957809448
668,ชื่อที่แสดงของผู้ใช้ที่ได้รับป้ายสถานะสูงสุดคืออะไร?,simple,6.91 วินาที,6.909488916397095
669,'chl' โหวตครั้งแรกในโพสต์เมื่อใด,simple,4.11 วินาที,4.114648818969727
670,วันที่ผู้ใช้อายุน้อยที่สุดโพสต์ครั้งแรกคือเมื่อใด,simple,3.01 วินาที,3.0108509063720703
671,ชื่อที่แสดงของผู้ใช้ที่ได้รับตรา Autobiographer ตัวแรกคืออะไร,simple,6.57 วินาที,6.569652080535889
672,ในบรรดาผู้ใช้ที่อยู่ในสหราชอาณาจักร มีผู้ใช้กี่คนที่โพสต์มีจำนวนรายการโปรดรวม 4 หรือมากกว่านั้น,moderate,8.16 วินาที,8.16388487815857
673,จำนวนโพสต์โดยเฉลี่ยที่โหวตโดยผู้ใช้ที่มีอายุมากที่สุดคือเท่าไร?,simple,8.43 วินาที,8.43126392364502
674,ใครมีชื่อเสียงสูงสุด? กรุณาระบุชื่อที่แสดง.,simple,3.48 วินาที,3.4829471111297607
675,"มีผู้ใช้กี่รายที่มีชื่อเสียงมากกว่า 2,000 และจำนวนการดูมากกว่า 1,000",simple,4.31 วินาที,4.310898780822754
676,โปรดระบุชื่อที่แสดงทั้งหมดของผู้ใช้ที่เป็นผู้ใหญ่,simple,3.28 วินาที,3.282845973968506
677,Jay Stevens มีกี่โพสต์ในปี 2010,simple,5.99 วินาที,5.99212908744812
678,โพสต์ใดของ Harvey Motulsky มีผู้เข้าชมมากที่สุด? กรุณาระบุ ID และชื่อโพสต์นี้,simple,5.49 วินาที,5.488289833068848
679,โพสต์ใดมีคะแนนสูงสุด? โปรดระบุรหัสและชื่อตำแหน่ง,simple,2.79 วินาที,2.79129695892334
680,คะแนนเฉลี่ยของโพสต์ของ Stephen Turner คือเท่าใด,simple,3.78 วินาที,3.776089906692505
681,"โปรดระบุชื่อที่แสดงของผู้ใช้ซึ่งมีโพสต์ที่มีการดูมากกว่า 20,000 ครั้งในปี 2554",simple,8.48 วินาที,8.477752208709717
682,ซึ่งเป็นโพสต์ที่มีมูลค่ามากที่สุดในปี 2010? กรุณาระบุรหัสและชื่อที่แสดงของเจ้าของ,moderate,7.45 วินาที,7.451195001602173
683,"เปอร์เซ็นต์ของโพสต์ที่เจ้าของมีชื่อเสียงมากกว่า 1,000 ในปี 2554 เป็นเท่าใด",moderate,13.39 วินาที,13.393967151641846
684,ระบุเปอร์เซ็นต์ของผู้ใช้ที่เป็นวัยรุ่น,simple,5.61 วินาที,5.607434988021851
685,ระบุจำนวนการดูทั้งหมดในโพสต์ 'ชุดข้อมูลเกมคอมพิวเตอร์' ตั้งชื่อผู้ใช้ที่โพสต์ครั้งล่าสุด,moderate,5.70 วินาที,5.704410076141357
686,ระบุจำนวนโพสต์ทั้งหมดที่มีการดูสูงกว่าค่าเฉลี่ย,simple,3.65 วินาที,3.6458420753479004
687,มีความคิดเห็นกี่รายการในโพสต์ที่มีคะแนนสูงสุด,simple,4.05 วินาที,4.053851842880249
688,"ระบุจำนวนโพสต์ที่มีการดูมากกว่า 35,000 ครั้ง แต่ไม่ได้รับความคิดเห็นจากผู้ใช้รายอื่น",simple,5.06 วินาที,5.064039707183838
689,ระบุชื่อที่แสดงและที่ตั้งของผู้ใช้ซึ่งแก้ไขโพสต์เป็นคนสุดท้ายด้วย ID 183,simple,7.07 วินาที,7.0721070766448975
690,ระบุป้ายสถานะล่าสุดที่มอบให้แก่ผู้ใช้ด้วยชื่อที่แสดง Emmett,simple,7.02 วินาที,7.01907205581665
691,"ระบุจำนวนผู้ใช้ที่เป็นผู้ใหญ่ที่โหวตเห็นด้วยมากกว่า 5,000 ครั้ง",simple,6.33 วินาที,6.332681894302368
692,ผู้ใช้ซึ่งรู้จักกันในชื่อที่แสดงว่า 'โซโลมอน' ใช้เวลานานเท่าใดจึงจะได้รับตราสัญลักษณ์ นับจากวันที่สร้างบัญชีผู้ใช้,moderate,6.53 วินาที,6.5283472537994385
693,ระบุจำนวนโพสต์และความคิดเห็นที่ผู้ใช้ทิ้งไว้ซึ่งมีบัญชีผู้ใช้ที่สร้างขึ้นล่าสุด,simple,10.88 วินาที,10.879652738571167
694,ระบุข้อความความคิดเห็น 10 ความเห็นล่าสุดในโพสต์พร้อมชื่อ 'การวิเคราะห์ข้อมูลลมด้วย R' และชื่อที่แสดงของผู้ใช้ที่ทิ้งไว้,moderate,9.80 วินาที,9.798258066177368
695,มีผู้ใช้กี่คนที่ได้รับรางวัลตราสัญลักษณ์ 'Citizen Patrol',simple,3.22 วินาที,3.22322678565979
696,นับจำนวนโพสต์ด้วยแท็กที่ระบุว่าเป็น 'อาชีพ',simple,3.35 วินาที,3.3451850414276123
697,ชื่อเสียงและจำนวนการดูของผู้ใช้คืออะไร ซึ่งเป็นที่รู้จักในชื่อที่แสดงของเขาหรือเธอว่า 'Jarrod Dixon',simple,5.31 วินาที,5.310096025466919
698,ผู้ใช้แสดงความคิดเห็นและคำตอบในโพสต์ชื่อ 'การจัดกลุ่มข้อมูล 1D' กี่รายการ,simple,5.72 วินาที,5.716476202011108
699,ผู้ใช้ที่รู้จักกันในชื่อ 'IrishStat' สร้างบัญชีของตนเองเมื่อใด,simple,2.79 วินาที,2.7930500507354736
700,ระบุจำนวนโพสต์ที่เสนอรางวัลมากกว่า 30,simple,2.64 วินาที,2.64320707321167
701,ในบรรดาโพสต์ทั้งหมดที่โพสต์โดยผู้ใช้ที่มีอิทธิพลมากที่สุด ให้ระบุเปอร์เซ็นต์ที่มีคะแนนมากกว่า 50,challenging,10.43 วินาที,10.43193769454956
702,มีกี่กระทู้ที่ได้คะแนนไม่ถึง 20?,simple,2.55 วินาที,2.5496041774749756
703,ในบรรดาแท็กที่มีรหัสแท็กต่ำกว่า 15 มีกี่แท็กที่มีจำนวนโพสต์ถึง 20 รายการและต่ำกว่านั้น,simple,3.91 วินาที,3.9056131839752197
704,ID โพสต์ที่ตัดตอนมาและ ID โพสต์ wiki ของแท็กชื่อตัวอย่างคืออะไร,simple,4.87 วินาที,4.865508794784546
705,"ระบุชื่อเสียงของผู้ใช้และจำนวนคะแนนโหวตของผู้ใช้ที่แสดงความคิดเห็นว่า ""เอาล่ะ คุณชนะ :)""",simple,8.68 วินาที,8.676280736923218
706,ให้ข้อความแสดงความคิดเห็นในโพสต์เกี่ยวกับการถดถอยเชิงเส้น,simple,3.95 วินาที,3.949821949005127
707,ในบรรดาโพสต์ที่มีผู้เข้าชมตั้งแต่ 100 ถึง 150 ความคิดเห็นที่มีคะแนนสูงสุดคือข้อใด,moderate,4.72 วินาที,4.7220778465271
708,ระบุวันที่และอายุที่สร้างความคิดเห็นของผู้ใช้ที่แสดงความคิดเห็นกับเว็บไซต์,moderate,5.52 วินาที,5.519150972366333
709,ในความคิดเห็นที่มี 0 คะแนน มีกี่โพสต์ที่มียอดดูต่ำกว่า 5,simple,8.95 วินาที,8.949864864349365
710,ในโพสต์ที่มี 1 ความคิดเห็น มีกี่ความคิดเห็นที่มี 0 คะแนน?,simple,4.67 วินาที,4.672733306884766
711,ในบรรดาความคิดเห็นต่อสินค้าที่มี 0 คะแนน ผู้ใช้ที่มีอายุ 40 ปี ทั้งหมดคือเท่าใด,simple,7.58 วินาที,7.584442853927612
